SMILES,MOLREGNO,Sol_uM,Acidic_pKa,Basic_pKa,Charge_State
CN1CCN(CC1)S(=O)(=O)c2ccc(c3cnc(N)c(n3)C(=O)Nc4cccnc4)c(c2)C(F)(F)F,1437937,6.200000000000001,14.35,5.97,neutral
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,438143,6.200000000000001,15.81,4.63,neutral
CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,255904,6.200000000000001,,6.42,neutral
Cc1ccc(cc1)c2oc(nn2)c3ccccc3,868655,6.200000000000001,,-1.4,neutral
CCOC(=O)C1=NN(C(=O)c2c(N)scc12)c3ccccc3,470916,6.200000000000001,17.44,-7.39,neutral
O=C1C=C(Nc2ccccc12)c3ccc4OCOc4c3,1524788,6.200000000000001,10.92,0.67,neutral
Fc1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,425532,6.200000000000001,13.27,4.5,neutral
O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccn5)c4)nn3,1346268,6.300000000000001,6.94,5.43,acidic
NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,115177,6.499999999999997,10.67,5.26,neutral
Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,114402,6.499999999999997,12.77,5.12,neutral
COc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1OC,474140,6.499999999999997,14.12,6.54,neutral
Fc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,969521,6.499999999999997,16.54,-0.92,neutral
CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,217110,6.499999999999997,4.29,-0.74,acidic
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2,1353122,6.599999999999998,9.36,0.66,neutral
Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,427769,6.599999999999998,14.98,8.74,basic
COc1cc2ncnc(Oc3cnn(CC(=O)Nc4ccc(cn4)N(C)C)c3)c2cc1OC,1274958,6.599999999999998,12.17,4.28,neutral
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,1174463,6.599999999999998,8.97,9.57,basic
O=S(=O)(Cc1onc(c1)c2ccccc2)c3ccccc3,1004627,6.599999999999998,12.09,-0.56,neutral
Oc1cccc2ccc(nc12)C(=O)Nc3ccccc3,1277263,6.599999999999998,9.18,0.23,neutral
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,699122,6.8,12.46,4.3,neutral
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(CO)CO,1166758,6.8,12.69,5.12,neutral
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCCCC4,1383172,6.8,12.5,8.55,basic
CC(C)C(=O)Nc1ccc(cc1)c2sc3N(Cc4c(F)cccc4F)C=C(C(=O)c5ccccc5)C(=O)c3c2CN(C)Cc6ccccc6,351150,6.8,13.81,6.68,neutral
COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,713598,6.8,14.35,4.5,neutral
Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5cccc(F)c5,437512,6.8,8.96,7.99,basic
COc1cc(Nc2cc(Oc3ccc(C)nc3C)ccn2)cc(OC)c1OC,573082,6.8,16.58,6.62,neutral
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3S(=O)(=O)C)cn2,1364336,6.900000000000002,19.58,2.48,neutral
CCN1N=C(Cn2c1nc3ccccc23)c4ccccc4,880726,6.900000000000002,,5.06,neutral
CCCCCCCCc1ccc(NC(=O)[C@H]2NCC[C@@H]2O)cc1,572248,6.900000000000002,13.38,8.8,basic
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c3ncc(OCc4ccc(cc4)S(=O)(=O)C)cn3,1364322,7.099999999999999,19.7,2.44,neutral
O=C1C=C(OC(=C1)c2cccc3Sc4ccccc4Sc23)N5CCOCC5,372228,7.099999999999999,,-3.19,neutral
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(OC)cc34)cc2OC)cn1,1338494,7.099999999999999,11.71,5.41,neutral
Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,1068051,7.199999999999998,8.12,4.74,neutral
COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4cccnn34)cc1,513724,7.199999999999998,10.61,2.23,neutral
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,88936,7.199999999999998,16.11,4.66,neutral
OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23,416771,7.199999999999998,13.27,1.11,neutral
COc1ccc(NC(=O)C2=CC=CN(CC=C(C)C)C2=O)cc1,853401,7.199999999999998,13.82,-2.26,neutral
Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2CCN4CCC(CC4)N5CCOCC5)C(C)(C)C(=O)N6C7CCC6CC7,417891,7.199999999999998,12.76,9.19,basic
Cc1cc(NC(=O)Nc2cccc(c2)c3ncn(C)c3c4cc5c(N)ncnc5s4)on1,612128,7.199999999999998,8.53,4.8,neutral
CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1,495023,7.199999999999998,9.9,4.43,neutral
O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,1296533,7.4,7.83,-3.33,neutral
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN(C)Cc3ccccc3)C,407549,7.4,19.47,8.1,basic
CCc1c[nH]nc1NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC,1338863,7.4,11.48,5.68,neutral
CC(O)(C(=O)Nc1ccc2c(c1)c3ccccc3S2(=O)=O)C(F)(F)F,235607,7.600000000000001,9.45,-5.22,neutral
C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N5CCOCC5,438092,7.600000000000001,15.78,5.26,neutral
OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,1037716,7.8,12.16,1.76,neutral
OC(=O)c1ccccc1Cn2nnc(n2)c3cccc(OCc4ccc5ccccc5n4)c3,22477,7.8,3.73,3.03,acidic
COc1ccc(cc1OC)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2,246414,7.8,7.95,3.36,neutral
CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5ccccc5n1,46375,7.8,8.31,6.34,neutral
Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,1076157,7.8,15.75,4.01,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(Cl)cc3Cl,644635,7.8,16.57,-1.3,neutral
CN(c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc4ncccc4c3)c2)S(=O)(=O)C,450347,7.9,14.91,3.96,neutral
Oc1ccc(cc1)c2nc3ccccc3s2,68871,7.9,9.24,2.09,neutral
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3NC(=O)Sc13,437627,8.1,10.73,3.74,neutral
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,395324,8.1,14.83,2.63,neutral
CN([C@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1331887,8.1,,6.74,neutral
O=C(CCc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,193921,8.1,13.61,5.05,neutral
COC1=C(C(=O)c2ccccc2C1=O)c3ccccc3,910243,8.1,,-4.96,neutral
Nc1nc(cc(C2CCCNC2)c1C#N)c3c(O)cccc3OCC4CC4,306661,8.1,7.24,9.84,zwitterionic
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12)C(=O)N(C)C,424660,8.1,14.75,4.55,neutral
CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,494834,8.3,8.56,7.87,basic
CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13,194424,8.3,13.12,-2.78,neutral
COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,1338862,8.3,11.5,5.68,neutral
O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccnc6ccccc56)cc3,1275132,8.3,12.56,8.09,basic
CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,181098,8.5,15.6,11.29,basic
CC(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc5ccccn45)cc2,1166893,8.5,14.56,5.3,neutral
CC(C)Oc1cc(O[C@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,346550,8.5,3.74,0.85,acidic
CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)n[nH]1,1338865,8.5,11.56,5.68,neutral
COc1ccc(cn1)C2=Cc3c(C)nc(N)nc3N([C@@H]4CC[C@H](CC4)OCCO)C2=O,696704,8.7,15.11,3.66,neutral
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F,490329,8.7,14.8,5.8,neutral
Nc1nccc(\C=C\c2ccc(Cl)cc2)n1,796921,8.7,16.6,4.18,neutral
Cc1ccc(Oc2ccc(cc2)C(=O)NCc3ccncc3)cc1,851342,8.7,14.87,5.02,neutral
Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,1346276,8.7,9.55,0.95,neutral
Clc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCC(CC3)c4ccncc4,112485,8.7,,5.05,neutral
O=C(NC1CCCC1)C2CCCN(C2)S(=O)(=O)c3cccc4cccnc34,1022237,8.7,15.09,0.51,neutral
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cscn5)c3)c12)C(=O)N,424665,8.7,14.62,4.55,neutral
OCCn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,1322310,8.9,15.38,4.49,neutral
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C#N,1364341,8.9,,2.47,neutral
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)C)n2,490121,8.9,14.57,6.01,neutral
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3ccccc3)N4CCOCC4,1519894,8.9,,2.8,neutral
CCN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,1331873,8.9,19.7,8.17,basic
Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c3ccc(F)cc3)cc1,1236912,8.9,13.63,-4.56,neutral
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,709094,8.9,13.49,4.51,neutral
COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,1166898,8.9,13.85,5.13,neutral
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC4CCN(CC(=O)N)CC4,359168,8.9,13.98,6.8,neutral
C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,413939,8.9,13.63,4.67,neutral
O=C(NCc1ccncc1)c2ccc(OCc3ccccc3)cc2,1084536,8.9,14.99,5.02,neutral
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc4cn(C)nc4C,1338867,8.9,11.59,5.89,neutral
Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1N4C(=O)CCC4=O,325393,9.1,9.96,-1.97,neutral
CN([C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1331895,9.1,19.7,5.67,neutral
CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,427715,9.1,14.9,8.74,basic
Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,457866,9.1,14.29,1.84,neutral
CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](CO)[C@@H](O)[C@H]5O)c4n1,416760,9.1,13.27,1.11,neutral
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,6914,9.1,8.89,7.95,basic
Cc1cccc(CNC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)c1,305213,9.1,15.45,9.39,basic
CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,346546,9.1,3.74,0.85,acidic
CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4,1342490,9.299999999999999,15.82,2.82,neutral
C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,554884,9.299999999999999,13.36,-0.11,neutral
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5OCCOc5c4)ccc3C)cccc12,706601,9.299999999999999,15.31,4.56,neutral
Cc1cc(C)c(N2C(=O)CC(Sc3ccccc3N)C2=O)c(C)c1,1216383,9.299999999999999,11.0,3.38,neutral
Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3c(C)cc(C)cc3C,796504,9.299999999999999,16.67,-0.91,neutral
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,715901,9.299999999999999,10.36,5.89,neutral
CN(C)S(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,193805,9.5,13.91,5.05,neutral
CN(C)CCSc1nc2ccc(Br)cc2cc1c3ccccc3,653275,9.5,,8.46,basic
CN1C(=O)C=C(c2cccc(Cl)c2)c3cc(ccc13)C(N)(c4ccc(Cl)cc4)c5cncn5C,322622,9.5,,7.5,basic
COc1cccc(c1)C(=O)NCCN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1430508,9.5,14.59,7.53,basic
CN(C1CCN(Cc2nc3CCCCc3s2)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,1331886,9.799999999999995,,7.01,neutral
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C4CC4)n3C(C)C)cc1,453103,9.799999999999995,12.42,5.71,neutral
O=C(CCc1ccccc1)c2ccccc2,462271,9.799999999999995,16.8,-7.45,neutral
Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,107975,9.799999999999995,19.66,3.71,neutral
COc1cc2c(NC(=O)Nc3c(Cl)cccc3Cl)ncnc2cc1OCC4CCN(C)CC4,361755,10.0,10.19,9.09,basic
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)NCc3ccccc3,885261,10.0,14.96,-1.32,neutral
Cc1ccc(cc1)c2ccc(F)cc2COc3ccc(CCC(=O)O)cc3,1354295,10.0,4.11,-4.86,acidic
COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3)c2cc1OC,473924,10.0,14.14,6.62,neutral
COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,341698,10.0,15.88,4.68,neutral
CC(C)Oc1cc(OCc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,324510,10.0,3.74,0.85,acidic
COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC,310145,10.0,14.46,4.54,neutral
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N,345952,10.0,13.75,6.53,neutral
CNC(=O)c1ccc(Oc2ccc(C)cc2)cc1,1159335,10.0,14.85,-0.66,neutral
CN(C1CCN(Cc2ccc(cc2)c3noc(C)n3)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,1331884,10.200000000000001,,8.4,basic
C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,102911,10.200000000000001,11.95,-4.04,neutral
COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCc5ccnc(c5)C#N,284151,10.200000000000001,13.64,4.42,neutral
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,1339281,10.200000000000001,11.15,6.09,neutral
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,5582,10.5,4.32,-1.36,acidic
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,1142777,10.5,10.14,5.65,neutral
Nc1ncnc2sc(nc12)c3c(ncn3CC4CCCCC4)c5ccccc5,612208,10.5,17.68,4.13,neutral
C[C@@H]1CN(CC2(CC2)C(=O)N)CCN1S(=O)(=O)c3ccc(cc3)C(C)(O)C(F)(F)F,458056,10.700000000000005,10.63,7.15,neutral
OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394057,10.700000000000005,10.94,-1.84,neutral
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,1338868,10.700000000000005,11.59,5.68,neutral
O=C(NCc1ccncc1)c2ccc(cc2)c3ccccc3,1159337,10.700000000000005,14.85,5.02,neutral
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(Cl)cc3)n2,490119,10.700000000000005,12.98,6.0,neutral
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2)cn1,1275126,10.700000000000005,11.71,5.89,neutral
CN(C)C(=O)COc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12,424657,10.700000000000005,14.75,4.89,neutral
COc1ccc2c(Oc3ccc(CC(=O)Nc4cnn(C)c4C)c(OC)c3)ccnc2c1,1338870,10.700000000000005,11.82,5.68,neutral
Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,193963,11.0,13.92,5.05,neutral
NC(=O)Nc1sc(cc1C(=O)N)c2ccc(OC(F)(F)F)cc2,448387,11.0,10.18,-1.27,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3cccc(OC(F)(F)F)c3,644712,11.0,16.57,-1.05,neutral
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4F)c1,1174468,11.0,8.97,9.57,basic
CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)n[nH]1,1338864,11.0,11.56,5.89,neutral
CS(=O)(=O)Cc1cc(nc(n1)c2ccc(NS(=O)(=O)C)cc2)N3CCOCC3,1342504,11.200000000000001,8.89,3.02,neutral
COc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C,1364333,11.200000000000001,,4.7,neutral
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc2ccccc2)C(=O)NO,188129,11.200000000000001,8.86,-0.95,neutral
COCCN(C)C(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12,438000,11.200000000000001,15.78,5.26,neutral
COc1ccc(CNCc2ccc(cc2)c3cc(C(=O)N)c(NC(=O)N)s3)cc1,448391,11.499999999999996,10.19,8.33,basic
FC(F)(F)c1nnc2ccc(nn12)N3CCN(Cc4ccc(cc4)C#N)CC3,1528790,11.499999999999996,,6.92,neutral
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccsc3[nH]2,367335,11.499999999999996,11.41,-1.83,neutral
C[S+]([O-])CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394025,11.499999999999996,10.94,-1.84,neutral
COc1ccc(C)c(c1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,1139821,11.499999999999996,13.67,4.53,neutral
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,709915,11.499999999999996,11.87,4.19,neutral
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3c(F)cncc3F)cn2,1364337,11.499999999999996,,2.48,neutral
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCC4)n1)c5cc(CO)ccc5C,1139830,11.499999999999996,13.66,5.28,neutral
O=C1OC(=Cc2ccccc12)c3ccccc3,1412104,11.499999999999996,,-7.05,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(OC(F)(F)F)cc3,644819,11.499999999999996,16.57,-0.92,neutral
Fc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NCC#N,1428107,11.7,12.3,-0.42,neutral
CC(=O)N(C1=C(NCCO)C(=O)c2ccccc2C1=O)c3cccc(Br)c3,588831,11.7,15.59,-2.54,neutral
COc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1,164611,11.999999999999998,14.08,8.7,basic
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc5ccccn5,437318,11.999999999999998,9.15,8.43,basic
CC(C)c1noc(n1)N2CCN([C@H](C)C2)c3ncc(OCc4ccncc4C#N)cn3,1364743,11.999999999999998,,2.48,neutral
CNC(=O)c1cc(sc1NC(=O)N)c2ccccc2,448131,11.999999999999998,10.18,-1.59,neutral
Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,361469,11.999999999999998,8.52,7.18,neutral
COc1ccc(Cl)cc1NC(=O)c2cnccn2,747369,11.999999999999998,13.77,-0.81,neutral
Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,1425312,12.299999999999999,1.86,10.65,zwitterionic
CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C,1280005,12.299999999999999,12.63,3.67,neutral
CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23,327627,12.299999999999999,15.83,8.66,basic
CN1C(CNC(=O)c2ccc(Cl)cc2)CN=C(c3ccccc3F)c4ccccc14,233638,12.299999999999999,14.73,8.59,basic
OC[C@@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394059,12.299999999999999,10.94,-1.84,neutral
C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,413936,12.600000000000001,13.63,4.67,neutral
N(c1ccccc1)c2cc(Nc3ccccc3)[nH]n2,839778,12.600000000000001,14.7,5.36,neutral
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(Cl)cc3,644780,12.600000000000001,16.57,-0.97,neutral
CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,1342496,12.899999999999995,15.96,2.64,neutral
CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)S(=O)(=O)C,1331894,12.899999999999995,19.7,6.74,neutral
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccccc3[nH]2,162549,12.899999999999995,14.19,-1.78,neutral
CC(C)CN1C(=O)N(C)C(=O)c2c1nn(Cc3cccc4ccccc34)c2c5ccncc5,426939,12.899999999999995,,4.29,neutral
COc1ccccc1OC2=COc3cc(O)ccc3C2=O,321904,12.899999999999995,6.33,-4.71,acidic
C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOC[C@@H]3C)c4ncc(nc4n2)c5ccccc5,1526000,12.899999999999995,,2.12,neutral
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CC[C@@H](O)C4)N5CCOC[C@@H]5C,1526001,12.899999999999995,14.39,2.06,neutral
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4,1519895,13.199999999999996,,3.39,neutral
COc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,1068050,13.199999999999996,11.94,4.74,neutral
Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N,109718,13.199999999999996,12.66,-1.26,neutral
CC(=O)Nc1cc(CN2C(=O)N(C(=O)C2(C)C)c3ccc(SC(F)(F)F)cc3)ccn1,1139468,13.199999999999996,12.14,3.96,neutral
Fc1cccc(F)c1C(=O)N2CCC(CC2)C(=O)c3ccccc3,892209,13.199999999999996,16.55,-2.15,neutral
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(=O)N,346338,13.199999999999996,13.75,6.22,neutral
Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,434834,13.500000000000002,14.53,4.37,neutral
OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425375,13.500000000000002,1.79,10.59,zwitterionic
CN(c1ccnc(Nc2cccc(c2)S(=O)(=O)C)n1)c3cccc4[nH]ncc34,710646,13.500000000000002,12.45,4.21,neutral
CN1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5cc(F)ccc5n4,1362984,13.500000000000002,19.26,9.05,basic
CCC(=O)Nc1c(C#N)c2nc3ccccc3nc2n1c4ccccc4C,944170,13.500000000000002,12.81,-1.89,neutral
CC1=CC(=O)Oc2cc3NCCCc3cc12,875013,13.800000000000004,,4.25,neutral
OCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394047,13.800000000000004,10.94,-1.84,neutral
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,437560,13.800000000000004,8.96,7.99,basic
Cc1cc(F)ccc1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O,1151015,13.800000000000004,8.08,-4.12,neutral
CCn1c(SCC(=O)Nc2c(cnn2c3ccccc3)C#N)nnc1c4cccs4,1099499,14.100000000000001,11.97,0.98,neutral
C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,1519878,14.100000000000001,16.01,2.54,neutral
